id,longitude,latitude
937,-73.1255897,7.1257056
938,-73.11180185,7.110574372
939,-73.13967905,7.11461785
940,-73.13306585,7.1103733
941,-73.1163606,7.1302843
942,-73.1144046,7.1324148
943,-73.1211531,7.1072639
944,-73.1338923,7.1323968
945,-73.132709127,7.145050224
946,-73.111922,7.1045413
947,-73.11213785,7.0921872
948,-73.1364889,7.0909497
949,-73.1228493,7.1256658
950,-73.1062044,7.1170785
951,-73.141227073,7.120275043
952,-73.1149944,7.1232071
953,-73.1260352,7.127513
954,-73.110090036,7.085530533
955,-73.1014369,7.1048405
956,-73.1303327,7.127331
957,-73.1311387,7.1312899
958,-73.1333746,7.1191991
959,-73.136101,7.0961139
960,-73.1291127,7.1388034
961,-73.1249895,7.1241694
962,-73.125183,7.1087777
963,-73.1437701,7.1015734
964,-73.1244427,7.1226183
965,-73.136385752,7.152916324
966,-73.117727605,7.092533915
967,-73.1130932,7.1127865
968,-73.1328342,7.08991915
969,-73.1378984,7.105416
970,-73.13404575,7.12407075
971,-73.131482687,7.153478377
972,-73.1226494,7.128158
973,-73.141003761,7.161457084
974,-73.1159673,7.0790439
975,-73.1429192,7.0926408
976,-73.1166126,7.1132592
977,-73.1380418,7.1210261
978,-73.1135425,7.0831157
979,-73.11460481,7.134200962
980,-73.11057375,7.10671695
981,-73.1127647,7.1038295
982,-73.1245809,7.1379815
983,-73.1198304,7.0924118
984,-73.130098657,7.096048542
985,-73.1305027,7.1281262
986,-73.119457118,7.136464233
987,-73.129356196,7.101963207
988,-73.1236741,7.122946
989,-73.118908907,7.099232567
990,-73.1187197,7.1078298
991,-73.1154684,7.0806267
992,-73.1308211,7.125577
993,-73.1203073,7.13536735
994,-73.1206581,7.1080596
995,-73.1302914,7.104795
996,-73.127740124,7.127188491
997,-73.1196062,7.1305178
998,-73.1139344,7.1105936
999,-73.1326052,7.1130966
1000,-73.0991381,7.1025535
1001,-73.1199747,7.11472515
1002,-73.1161869,7.1183805
1003,-73.1101426,7.1270603
1004,-73.11227438,7.092693756
1005,-73.1096386,7.1085449
1006,-73.1025063,7.1046449
1007,-73.13688805,7.12205475
1008,-73.123961484,7.099633108
1009,-73.114103,7.1165978
1010,-73.1016985,7.101202
1011,-73.09476096,7.106827048
1012,-73.1205031,7.1266203
1013,-73.1099176,7.1342292
1014,-73.12455685,7.099448
1015,-73.124707,7.1452701
1016,-73.1154579,7.1402098
1017,-73.13021675,7.1164646
1018,-73.10671065,7.1221254
1019,-73.1204407,7.1303624
1020,-73.1135475,7.0797053
1021,-73.1166778,7.0911218
1022,-73.1328845,7.1234659
1023,-73.1098956,7.0901654
1024,-73.1315174,7.0830741
1025,-73.1322529,7.1244363
1026,-73.1114406,7.0902497
1027,-73.122293,7.11943275
1028,-73.134417381,7.138641323
1029,-73.130306377,7.099195524
1030,-73.1184085,7.1325029
1031,-73.1170909,7.1202868
1032,-73.1213121,7.1302014
1033,-73.1019733,7.0957735
1034,-73.12627555,7.08331705
1035,-73.1274413,7.1391365
1036,-73.1110546,7.0956479
1037,-73.133978045,7.155304721
1038,-73.12640325,7.09443915
1039,-73.1345859,7.1211489
1040,-73.1332389,7.1090118
1041,-73.1317765,7.130334
1042,-73.104009628,7.095253996
1043,-73.1025928,7.1112862
1044,-73.1122743,7.0916807
1045,-73.1283892,7.1305435
1046,-73.1216085,7.1274871
1047,-73.1232565,7.1357048
1048,-73.1373469,7.1058679
1049,-73.119384615,7.133257317
1050,-73.1145917,7.0998866
1051,-73.1304818,7.11718355
1052,-73.1253532,7.147555
1053,-73.1153257,7.1203518
1054,-73.111113112,7.129175409
1055,-73.1371337,7.15833195
1056,-73.1333625,7.1542281
1057,-73.108424701,7.125131055
1058,-73.1165288,7.1311377
1059,-73.121601,7.0993848
1060,-73.1213582,7.1078674
1061,-73.117611,7.1131564
1062,-73.107330244,7.128385279
1063,-73.1269649,7.1214825
1064,-73.1285071,7.115961
1065,-73.1314594,7.1245926
1066,-73.121464,7.1310279
1067,-73.131304,7.1279816
1068,-73.131911821,7.122756783
1069,-73.11546355,7.0813161
1070,-73.106319,7.1080218
1071,-73.128672873,7.082092773
1072,-73.13422845,7.1147353
1073,-73.1427524,7.0910162
1074,-73.1223242,7.0787352
1075,-73.1117055,7.0931106
1076,-73.1122408,7.1196771
1077,-73.1368575,7.0949125
1078,-73.1290113,7.0981497
1079,-73.1334121,7.130009
1080,-73.139739286,7.102775148
1081,-73.12683235,7.10147665
1082,-73.1255163,7.09883185
1083,-73.1142601,7.1158809
1084,-73.1206874,7.1132706
1085,-73.134117747,7.09549941
1086,-73.109696168,7.100359991
1087,-73.13621572,7.121881787
1088,-73.1253589,7.0941153
1089,-73.108844,7.0894951
1090,-73.111214,7.0848243
1091,-73.127713,7.153828
1092,-73.1284646,7.1398252
1093,-73.1271228,7.0931838
1094,-73.1312892,7.1320522
1095,-73.1248704,7.1396438
1096,-73.1131549,7.1174625
1097,-73.118103,7.0885002
1098,-73.129105437,7.149359313
1099,-73.102773889,7.115623198
1100,-73.1236766,7.1532695
1101,-73.1300494,7.1157898
1102,-73.1222007,7.1467631
1103,-73.1267601,7.1401578
1104,-73.1311275,7.1229784
1105,-73.1396151,7.1647775
1106,-73.1324669,7.1407656
1107,-73.110148,7.1207614
1108,-73.1157025,7.1005342
1109,-73.1244953,7.1330932
1110,-73.1265492,7.125682
1111,-73.1178285,7.1200065
1112,-73.0988959,7.10504925
1113,-73.1095309,7.1245324
1114,-73.116926056,7.112428938
1115,-73.1281359,7.125308
1116,-73.1235074,7.1279953
1117,-73.106408041,7.114836143
1118,-73.118231,7.1316647
1119,-73.120324,7.1173259
1120,-73.114152,7.0810664
1121,-73.1236031,7.1205782
1122,-73.1320888,7.1236281
1123,-73.13261615,7.1038576
1124,-73.131106992,7.119366747
1125,-73.1177161,7.0822905
1126,-73.1240627,7.1452647
1127,-73.1057293,7.1289462
1128,-73.1217886,7.1283271
1129,-73.1019411,7.1177033
1130,-73.1321928,7.0941434
1131,-73.1373038,7.15480005
1132,-73.106939078,7.092780506
1133,-73.1238954,7.10570345
1134,-73.1246051,7.0945671
1135,-73.1185315,7.1333632
1136,-73.133241235,7.098890398
1137,-73.13714884,7.113663272
1138,-73.1182898,7.10715235
1139,-73.137518094,7.121269826
1140,-73.1256964,7.13020917
1141,-73.1051908,7.0942888
1142,-73.12391755,7.12362485
1143,-73.121936826,7.138015221
1144,-73.1183109,7.1007351
1145,-73.1233179,7.119749
1146,-73.1711531,7.1020542
1147,-73.1063917,7.1075086
1148,-73.1211489,7.085013
1149,-73.1052186,7.1097109
1150,-73.1194137,7.1375993
1151,-73.097875918,7.098090785
1152,-73.118358162,7.098526601
1153,-73.1173043,7.1391538
1154,-73.1263448,7.1335634
1155,-73.12301065,7.0775986
1156,-73.1282037,7.1179734
1157,-73.130398139,7.084718336
1158,-73.1282195,7.1297002
1159,-73.128803063,7.121886862
1160,-73.112256,7.0838568
1161,-73.1082044,7.1353861
1162,-73.1231225,7.0871242
1163,-73.1170882,7.1185083
1164,-73.1137105,7.1148338
1165,-73.112586316,7.106558941
1166,-73.1127717,7.1103453
1167,-73.1186476,7.1375738
1168,-73.116478587,7.132881548
1169,-73.1237343,7.1464166
1170,-73.1328583,7.088913
1171,-73.1411632,7.0935927
1172,-73.12284,7.0889077
1173,-73.1154633,7.0801556
1174,-73.1202413,7.1339174
1175,-73.116665769,7.133731482
1176,-73.1183132,7.1190279
1177,-73.140111291,7.121952424
1178,-73.1125093,7.1275104
1179,-73.1190044,7.1241297
1180,-73.1090278,7.1119276
1181,-73.1139305,7.1205756
1182,-73.12367615,7.14706685
1183,-73.1363582,7.12583915
1184,-73.1083619,7.111346
1185,-73.1299507,7.1221804
1186,-73.11023395,7.09310545
1187,-73.1191356,7.1146896
1188,-73.1309818,7.1263729
1189,-73.108999557,7.090143613
1190,-73.103239708,7.095391351
1191,-73.1348731,7.1225932
1192,-73.1133073,7.0909545
1193,-73.1207814,7.1320517
1194,-73.1184361,7.1150156
1195,-73.13256304,7.116491175
1196,-73.1123742,7.09474665
1197,-73.1324849,7.094494
1198,-73.1255852,7.1386503
1199,-73.107680062,7.092358663
1200,-73.1280423,7.128849
1201,-73.1191791,7.109283
1202,-73.1189844,7.1086138
1203,-73.11089615,7.1089192
1204,-73.1176098,7.0990804
1205,-73.131979079,7.081732064
1206,-73.125078221,7.103451435
1207,-73.1337844,7.0998268
1208,-73.1289843,7.1295594
1209,-73.1294456,7.1231854
1210,-73.1222856,7.1308615
1211,-73.1110587,7.135717
1212,-73.1134474,7.13240195
1213,-73.1301815,7.1265331
1214,-73.13790895,7.15585995
1215,-73.171305443,7.101307824
1216,-73.132949905,7.149130625
1217,-73.1316285,7.1254137
1218,-73.114981305,7.109037804
1219,-73.1049585,7.1071729
1220,-73.1273906,7.10192765
1221,-73.1233859,7.1439116
1222,-73.1012612,7.1312521
1223,-73.1021205,7.1023446
1224,-73.1160773,7.1160227
1225,-73.1070567,7.1299375
1226,-73.1221147,7.1300368
1227,-73.105900523,7.126610068
1228,-73.14138935,7.10172405
1229,-73.099636391,7.131076571
1230,-73.1307089,7.1384846
1231,-73.13356846,7.092606815
1232,-73.1066171,7.1058538
1233,-73.1320776,7.1424709
1234,-73.1242632,7.110829
1235,-73.1149635,7.101096
1236,-73.111253648,7.134275693
1237,-73.116146,7.0987149
1238,-73.108222724,7.127910162
1239,-73.110999,7.1206241
1240,-73.1288098,7.1287025
1241,-73.1311414,7.1271717
1242,-73.1285315,7.1313978
1243,-73.12951685,7.12759735
1244,-73.113172487,7.099634254
1245,-73.125204,7.0928873
1246,-73.135444,7.1209957
1247,-73.1310288,7.1402187
1248,-73.126390071,7.129194984
1249,-73.1433127,7.0907633
1250,-73.1370699,7.1044579
1251,-73.1240722,7.135524
1252,-73.1412429,7.1643067
1253,-73.1257099,7.1352124
1254,-73.1191421,7.1045736
1255,-73.119181,7.1227127
1256,-73.13460135,7.13993445
1257,-73.1286537,7.1278812
1258,-73.1216462,7.0759691
1259,-73.13843024,7.148250247
1260,-73.1155377,7.09917345
1261,-73.132617,7.1539716
1262,-73.126147513,7.147430613
1263,-73.1184103,7.0970079
1264,-73.1189731,7.131527
1265,-73.1105957,7.097174
1266,-73.1118464,7.0874117
1267,-73.1255096,7.1030011
1268,-73.11932735,7.12881695
1269,-73.1270616,7.1085396
1270,-73.1402568,7.1059304
1271,-73.1179977,7.1053004
1272,-73.11714865,7.1159505
1273,-73.1424358,7.1606969
1274,-73.1181044,7.0889552
1275,-73.1184024,7.1001405
1276,-73.1139838,7.0912233
1277,-73.1161062,7.1059149
1278,-73.1438506,7.119038
1279,-73.1089951,7.0908765
1280,-73.1314484,7.132859
1281,-73.1230474,7.0852038
1282,-73.1105823,7.13660945
1283,-73.1188353,7.130675
1284,-73.1326064,7.1301627
1285,-73.1135024,7.0879636
1286,-73.1281603,7.120329
1287,-73.11572,7.1312953
1288,-73.1088698,7.13585175
1289,-73.1329876,7.1214393
1290,-73.11338395,7.133452
1291,-73.1138972,7.1222647
1292,-73.110896116,7.084131593
1293,-73.119794634,7.113690778
1294,-73.109550019,7.105024496
1295,-73.1271523,7.0916319
1296,-73.1291399,7.122589
1297,-73.117928126,7.096377769
1298,-73.1132287,7.1212116
1299,-73.104810645,7.119134387
1300,-73.1129896,7.090207
1301,-73.1214504,7.0865704
1302,-73.117373836,7.09078295
1303,-73.1064505,7.1070577
1304,-73.1080127,7.1189294
1305,-73.113812311,7.112491736
1306,-73.1119551,7.1070755
1307,-73.1178221,7.1291199
1308,-73.1171333,7.1270515
1309,-73.12608205,7.0925972
1310,-73.1108977,7.1200625
1311,-73.1116378,7.0897259
1312,-73.1069054,7.1272993
1313,-73.129174045,7.151969673
1314,-73.1241278,7.1045104
1315,-73.1129153,7.1223955
1316,-73.1217037,7.0888391
1317,-73.1214139,7.1351613
1318,-73.1221404,7.111699
1319,-73.1105046,7.0926303
1320,-73.1126408,7.1020088
1321,-73.1067276,7.1098138
1322,-73.1316205,7.1295573
1323,-73.1187224,7.1121521
1324,-73.1123419,7.1040676
1325,-73.1174249,7.1012774
1326,-73.1339234,7.122018
1327,-73.1270899,7.0812769
1328,-73.1273448,7.1231511
1329,-73.1410619,7.1222237
1330,-73.120129,7.1286789
1331,-73.1180928,7.1308185
1332,-73.1166499,7.1193293
1333,-73.142567316,7.100205362
1334,-73.13379375,7.1148916
1335,-73.10751905,7.12627435
1336,-73.1240784,7.1102912
1337,-73.1006348,7.1158588
1338,-73.1047597,7.113859
1339,-73.1071156,7.1057089
1340,-73.1284944,7.1549114
1341,-73.13029175,7.14747575
1342,-73.114075291,7.093029805
1343,-73.120870654,7.128428216
1344,-73.12653275,7.13454305
1345,-73.123901,7.1097838
1346,-73.1250332,7.1268029
1347,-73.1324518,7.1293756
1348,-73.1292818,7.1396693
1349,-73.12741695,7.13447965
1350,-73.1369643,7.09188
1351,-73.1327883,7.1229607
1352,-73.127349166,7.112253764
1353,-73.122802,7.1289971
1354,-73.1306692,7.1289103
1355,-73.11283095,7.12815925
1356,-73.1200029,7.1224233
1357,-73.1172431,7.0993599
1358,-73.1211963,7.1386065
1359,-73.1129996,7.087952
1360,-73.115029886,7.091711888
1361,-73.136526532,7.116905447
1362,-73.1254542,7.1042987
1363,-73.1310844,7.1491062
1364,-73.120993111,7.081646187
1365,-73.1355797,7.1217179
1366,-73.1064177,7.1209583
1367,-73.1303933,7.1550953
1368,-73.114483944,7.129940172
1369,-73.109275,7.1230995
1370,-73.132999,7.119572
1371,-73.1241871,7.1244556
1372,-73.1338774,7.1166167
1373,-73.1104959,7.1342544
1374,-73.1148568,7.0864496
1375,-73.1135561,7.0842052
1376,-73.1315269,7.139243
1377,-73.1366978,7.1425629
1378,-73.1320911,7.1319002
1379,-73.1319598,7.1415017
1380,-73.1231056,7.1114103
1381,-73.1269366,7.1409684
1382,-73.13955235,7.1593294
1383,-73.1242195,7.1406741
1384,-73.1104942,7.1357537
1385,-73.1211263,7.1337313
1386,-73.1349935,7.1233283
1387,-73.1344394,7.1204082
1388,-73.137608896,7.125911695
1389,-73.1116706,7.0869971
1390,-73.171212645,7.100247905
1391,-73.1298326,7.1485612
1392,-73.1102971,7.093984
1393,-73.129471283,7.096716824
1394,-73.1196598,7.1237504
1395,-73.096220214,7.102677184
1396,-73.1407938,7.110509
1397,-73.1185678,7.1340281
1398,-73.1317806,7.126211
1399,-73.142781026,7.109381442
1400,-73.130133001,7.150493507
1401,-73.123726,7.1448688
1402,-73.1033403,7.1014264
1403,-73.1193359,7.1097217
1404,-73.1134921,7.1242293
1405,-73.1353859,7.1426694
1406,-73.127886,7.1280193
1407,-73.1164289,7.0999805
1408,-73.141536627,7.158611013
1409,-73.1110323,7.1352096
1410,-73.125894,7.1403281
1411,-73.1321521,7.1124565
1412,-73.1135127,7.0869204
1413,-73.1156812,7.1020258
1414,-73.13261285,7.1172902
1415,-73.122786,7.1088643
1416,-73.1417926,7.1618604
1417,-73.1276984,7.1315632
1418,-73.1308264,7.1297073
1419,-73.1153912,7.0864794
1420,-73.141361169,7.149390373
1421,-73.1247393,7.1388123
1422,-73.1250639,7.1404952
1423,-73.1135257,7.0847588
1424,-73.12297355,7.10727165
1425,-73.1290024,7.0811368
1426,-73.1305565,7.1376888
1427,-73.1270602,7.09451775
1428,-73.1315639,7.1336223
1429,-73.1239003,7.1434024
1430,-73.1383614,7.1167731
1431,-73.1099649,7.1347908
1432,-73.1081126,7.1099883
1433,-73.1131343,7.1287768
1434,-73.140274509,7.160852339
1435,-73.1134598,7.1098366
1436,-73.11594375,7.0972254
1437,-73.1144284,7.1187052
1438,-73.114602,7.1013811
1439,-73.1346039,7.0924819
1440,-73.12727,7.1383134
1441,-73.1071944,7.0968067
1442,-73.13470342,7.081488219
1443,-73.128688525,7.150670441
1444,-73.1119987,7.1116466
1445,-73.1312908,7.1237877
1446,-73.12590018,7.093534553
1447,-73.13078325,7.10425445
1448,-73.1239762,7.1350147
1449,-73.1257124,7.1505037
1450,-73.105762324,7.097881386
1451,-73.1341102,7.12921085
1452,-73.1097064,7.0906547
1453,-73.1148822,7.0825617
1454,-73.1063917,7.130677
1455,-73.1348082,7.1256053
1456,-73.107903315,7.102906464
1457,-73.1253692,7.1092262
1458,-73.1148607,7.1314492
1459,-73.123027,7.0865178
1460,-73.12297415,7.09682285
1461,-73.1294627,7.1050736
1462,-73.1168168,7.1164119
1463,-73.142821152,7.11477875
1464,-73.105332,7.1061936
1465,-73.12415419,7.152941589
1466,-73.12338735,7.14101415
1467,-73.14223635,7.15088365
1468,-73.12674256,7.107743964
1469,-73.107978,7.1323594
1470,-73.1314599,7.1287576
1471,-73.13480315,7.1320774
1472,-73.1331283,7.1377252
1473,-73.135534035,7.138492415
1474,-73.1056368,7.09
1475,-73.1359407,7.1423308
1476,-73.0956593,7.1008321
1477,-73.139907291,7.120685309
1478,-73.129906089,7.146706756
1479,-73.113565309,7.134155277
1480,-73.1085809,7.1342944
1481,-73.134249718,7.125156801
1482,-73.1271185,7.1023573
1483,-73.142378,7.0932531
1484,-73.105438,7.1070446
1485,-73.10667385,7.096392
1486,-73.1274662,7.095975
1487,-73.1311902,7.1410104
1488,-73.1277766,7.1408183
1489,-73.1156504,7.1064681
1490,-73.126450472,7.108489114
1491,-73.1243819,7.0929947
1492,-73.1278585,7.1072769
1493,-73.132582,7.1260527
1494,-73.1397271,7.155272
1495,-73.1269434,7.0959756
1496,-73.1206624,7.1271412
1497,-73.133249,7.1228797
1498,-73.1317454,7.1219508
1499,-73.0970915,7.1046175
1500,-73.1176982,7.1283816
1501,-73.1136435,7.1226776
1502,-73.1200909,7.1061128
1503,-73.1230615,7.0856669
1504,-73.1240175,7.145823
1505,-73.1227634,7.1334069
1506,-73.1106411,7.1033771
1507,-73.1050654,7.130156
1508,-73.1169472,7.1014259
1509,-73.1347076,7.0853298
1510,-73.13387375,7.1159809
1511,-73.1135535,7.0836345
1512,-73.1295086,7.1571309
1513,-73.1148453,7.0874793
1514,-73.1318608,7.1039741
1515,-73.1153854,7.0869892
1516,-73.1323272,7.1467285
1517,-73.139222317,7.14883762
1518,-73.116586,7.1153668
1519,-73.1167286,7.1319783
1520,-73.113617,7.1361988
1521,-73.1333398,7.1233743
1522,-73.1349101,7.1239033
1523,-73.119965912,7.093919863
1524,-73.1121835,7.102056
1525,-73.1326515,7.1222425
1526,-73.1259262,7.1125773
1527,-73.12728685,7.152688
1528,-73.1248084,7.1099994
1529,-73.13147565,7.15297195
1530,-73.142151807,7.157993947
1531,-73.1411866,7.11584095
1532,-73.106246,7.1202743
1533,-73.0947736,7.1062032
1534,-73.1135682,7.0819999
1535,-73.1204747,7.1074617
1536,-73.1131799,7.0897424
1537,-73.132686036,7.142421462
1538,-73.141855141,7.115183241
1539,-73.1272517,7.1533372
1540,-73.10096,7.0993902
1541,-73.112615,7.0842518
1542,-73.113060443,7.093151008
1543,-73.11552106,7.090518058
1544,-73.126159597,7.148981165
1545,-73.1327693,7.1309693
1546,-73.1336048,7.1388174
1547,-73.1209671,7.1361378
1548,-73.1026424,7.1139225
1549,-73.113508803,7.131414929
1550,-73.0997979,7.1319693
1551,-73.1310415,7.1367177
1552,-73.1045478,7.1063841
1553,-73.1073021,7.1019114
1554,-73.135058064,7.12987556
1555,-73.128319938,7.151857226
1556,-73.1021075,7.1048717
1557,-73.1133319,7.1067508
1558,-73.1149794,7.0995943
1559,-73.129937134,7.154223075
1560,-73.1236894,7.1093322
1561,-73.1416892,7.101066
1562,-73.1260548,7.1411352
1563,-73.1062377,7.131503
1564,-73.117909,7.1011127
1565,-73.12332295,7.08825285
1566,-73.1386759,7.1067733
1567,-73.1153576,7.1023496
1568,-73.1332216,7.1170404
1569,-73.1334916,7.1197953
1570,-73.1131919,7.0935026
1571,-73.145632951,7.151372428
1572,-73.1143802,7.0902408
1573,-73.1148174,7.1373909
1574,-73.1287422,7.1474849
1575,-73.1354192,7.1402908
1576,-73.1335733,7.130813
1577,-73.1080612,7.1194543
1578,-73.11033705,7.1016056
1579,-73.104780512,7.132519576
1580,-73.1397987,7.1062866
1581,-73.118439,7.1116475
1582,-73.1355628,7.1417236
1583,-73.13935045,7.1152074
1584,-73.1024896,7.116628
1585,-73.122112245,7.107058248
1586,-73.1165898,7.0969681
1587,-73.1164114,7.1188654
1588,-73.118120546,7.08760375
1589,-73.1203967,7.1416408
1590,-73.096477128,7.101578619
1591,-73.142622098,7.108505821
1592,-73.1143168,7.1314516
1593,-73.1221421,7.1089686
1594,-73.132523215,7.143805943
1595,-73.1245508,7.1537423
1596,-73.097267145,7.098049752
1597,-73.1092776,7.1365596
1598,-73.120564101,7.072238541
1599,-73.1109909,7.134751
1600,-73.1370083,7.1387389
1601,-73.1302594,7.1566712
1602,-73.1185868,7.1289647
1603,-73.1180097,7.0973099
1604,-73.1399222,7.1588335
1605,-73.1034042,7.1007688
1606,-73.136855173,7.105204227
1607,-73.1366327,7.1430603
1608,-73.1193297,7.1133521
1609,-73.140429911,7.162686376
1610,-73.1358673,7.1335232
1611,-73.136279,7.1328358
1612,-73.1181464,7.1110964
1613,-73.0982061,7.1036914
1614,-73.1177237,7.0776671
1615,-73.0983335,7.1010604
1616,-73.1058691,7.1258122
1617,-73.13504625,7.1561741
1618,-73.1277672,7.1491961
1619,-73.1301325,7.1209308
1620,-73.1195678,7.1127317
1621,-73.1345578,7.1424259
1622,-73.13568595,7.1254433
1623,-73.11082035,7.1083915
1624,-73.1220014,7.1076875
1625,-73.1177564,7.1382358
